"","rowid","blockType","diceIndices_1","diceIndices_2","block","trialIndex","allTrialIndex","key","R","startSqueezyAcquisition","stateTime","state","diceWeights_1","diceWeights_2","diceWeights_3","diceWeights_4","criteria_1","criteria_2","criteria_3","criteria_4","criteria_5","bank","purse_1","purse_2","diceRollTime","break.","chosenDice","startDice","chosenDiceLocation","endDice","chosenWinProbs_1","chosenWinProbs_2","unchosenDice","rand_1","rand_2","winnings_1","winnings_2","randRwd","allowedWinnings_1","allowedWinnings_2","totalWin","isPurseFull_1","isPurseFull_2","winCurrency","isWinPurseFull","startReward","endReward","isPurseFullAfterReward_1","isPurseFullAfterReward_2","meanRecentChoice","moveToBank","goToNextState","recentPreference_1","recentPreference_2","startITI","startScan","subject_nr","stateName","correctDice","correct"
"588",592,1,1,2,1,132,132,0,1,529996.1849879,7,15,0,0.85,0.85,0,0,1,20,1,2,70,5,0,1.54053721409783,0,1,529996.5219166,1,529997.0030883,0,0.85,1,0.623470983656477,0.394404956457132,0,1,0.0239271096086081,0,1,1,1,0,2,0,529998.6067366,529999.1358478,1,1,1.77777777777778,2,0,0,1,530000.4921946,529549.1521326,23,"switch",1,1
"589",593,1,1,2,1,133,133,0,1,530000.9895853,8,15,0,0.85,0.85,0,0,1,20,1,2,70,5,1,2.94135557817189,0,1,530001.3258607,1,530001.7163194,0,0.85,1,0.0297023316751454,0.207886685632885,0,1,0.606011617473435,0,1,1,1,0,2,0,530004.7284861,530005.2556583,1,0,1.66666666666667,0,0,0,0,530005.2564109,529549.1521326,23,"switch",1,1
"590",594,1,1,2,1,134,134,0,1,530005.6899694,9,15,0,0.85,0.85,0,0,1,20,1,2,70,5,2,1.78684905131907,0,1,530006.0296807,1,530006.4121816,0,0.85,1,0.245482445475469,0.683609411238461,0,1,0.824889567583098,0,1,1,1,0,2,0,530008.26552,530008.791475,1,0,1.55555555555556,0,0,0,0,530008.7921801,529549.1521326,23,"switch",1,1
"591",595,1,1,2,1,135,135,0,1,530009.2483264,10,15,0,0.85,0.85,0,0,1,20,1,2,70,5,2,1.30486625016303,0,1,530009.5827519,1,530009.8941372,0,0.85,1,0.764023847944956,0.89449205920754,0,0,0.387142342563787,0,0,0,1,0,0,0,530011.267224,530011.7940748,1,0,1.44444444444444,0,0,0,0,530011.7954125,529549.1521326,23,"switch",1,1
"592",596,1,2,1,1,136,136,0,1,530012.0740721,11,15,0,0.85,0.85,0,0,1,20,1,2,70,5,3,2.2740708660601,0,1,530012.4184066,2,530012.79932,0,0.85,1,0.762856546176894,0.281467526845121,0,1,0.482675316646985,0,1,1,1,0,2,0,530015.1378809,530015.6637867,1,0,1.44444444444444,0,0,0,0,530015.6645343,529549.1521326,23,"switch",1,1
"593",597,1,1,2,1,137,137,0,1,530016.100525,12,15,0,0.85,0.85,0,0,1,20,1,2,70,5,3,2.04369695418451,0,1,530016.4381905,1,530016.7429118,0,0.85,1,0.456802224532768,0.115355239391533,1,0,0.970687288590923,0,0,1,1,0,1,1,530018.8158319,530018.8571303,1,0,1.33333333333333,0,0,0,0,530019.6043442,529549.1521326,23,"switch",1,1
"594",598,1,1,2,1,138,138,0,1,530020.0494343,13,15,0,0.85,0.85,0,0,1,20,1,2,75,0,3,1.1820020511511,0,1,530020.3916883,1,530020.7130918,0,0.85,1,0.108058246014431,0.947102857906369,0,0,0.179904897168025,0,0,0,1,0,0,0,530021.9428734,530022.4957624,1,0,1.22222222222222,1,1,1,0,530023.9554341,529549.1521326,23,"switch",1,1
"595",599,1,2,1,1,139,139,0,1,530024.4449464,1,16,0,0.85,0.85,0,0,0,4,0,3,75,0,3,1.83674122342091,0,1,530024.7786843,2,530025.2663464,0,0.85,1,0.249204662224318,0.970025597413096,0,0,0.486795228518488,0,0,0,0,0,0,0,530027.1637667,530027.6900283,0,0,1.11111111111111,0,0,1,0,530027.6914313,529549.1521326,23,"post",3,0
"596",600,1,1,2,1,140,140,0,1,530027.9691034,2,16,0,0.85,0.85,0,0,0,4,0,3,75,0,4,0.50084219719934,0,1,530028.314938,1,530028.8806671,0,0.85,1,0.0112852872102178,0.469428643096512,0,1,0.377253867277806,0,1,1,0,0,2,0,530029.4499381,530029.9841608,0,0,1.11111111111111,0,0,1,0,530029.9848739,529549.1521326,23,"post",3,0
"597",601,1,1,2,1,141,141,0,1,530030.4237062,3,16,0,0.85,0.85,0,0,0,4,0,3,75,0,4,1.17439653877051,0,1,530030.7670437,1,530031.1824246,0,0.85,1,0.746559949913452,0.937402564671576,0,0,0.283896646035106,0,0,0,0,0,0,0,530032.4181111,530032.9464976,0,0,1,0,0,1,0,530032.9478627,529549.1521326,23,"post",3,0
"598",602,1,2,1,1,142,142,0,1,530033.2418181,4,16,0,0.85,0.85,0,0,0,4,0,3,80,0,0,1.98109210619559,0,1,530033.5860478,2,530033.9475381,0,0.85,1,0.348335242853773,0.137453718141797,0,1,0.398597112040239,0,1,1,0,0,2,0,530036.0053623,530036.5435348,0,1,1,2,1,1,0,530037.9331901,529549.1521326,23,"post",3,0
"599",603,1,1,2,1,143,143,0,1,530038.423054,1,17,0,0.85,0.15,0,0,1,20,0,3,80,0,1,1.09991508882182,0,1,530038.7569686,1,530039.1485138,0,0.85,1,0.8775958777961,0.763841186897545,0,1,0.113913249082893,0,1,1,0,0,2,0,530040.3256148,530040.8526423,0,0,1,0,0,1,0,530040.8533624,529549.1521326,23,"learning",1,1
"600",604,1,1,2,1,144,144,0,1,530041.2965327,2,17,0,0.85,0.15,0,0,1,20,0,3,80,0,2,1.28755006499602,0,1,530041.6427513,1,530042.3083215,0,0.85,1,0.538315830578279,0.49478394027104,0,1,0.139007818325281,0,1,1,0,0,2,0,530043.6615568,530044.1879699,0,0,1,0,0,1,0,530044.1887061,529549.1521326,23,"learning",1,1
"601",605,1,2,1,1,145,145,0,1,530044.6243199,3,17,0,0.85,0.15,0,0,1,20,0,3,80,1,2,0.762495838251834,0,2,530044.9621172,1,530044.9638544,0.15,0,0,0.090572895661522,0.682851426758565,1,0,0.827651407772757,1,0,1,0,0,1,0,530045.8134323,530046.3404285,0,0,1,0,0,1,0,530046.3411604,529549.1521326,23,"learning",1,0
"602",606,1,2,1,1,146,146,0,1,530046.7824333,4,17,0,0.85,0.15,0,0,1,20,0,3,80,1,2,0.50929914846832,0,2,530047.1139632,1,530047.8036731,0.15,0,0,0.342058350862384,0.602156661649461,0,0,0.692589773572882,0,0,0,0,0,0,0,530048.3815175,530048.9081407,0,0,1.11111111111111,0,0,1,0,530048.9094873,529549.1521326,23,"learning",1,0
"603",607,1,2,1,1,147,147,0,1,530049.1881542,5,17,0,0.85,0.15,0,0,1,20,0,3,80,1,2,1.1559627739934,0,2,530049.5325835,1,530050.0800637,0.15,0,0,0.837145036705868,0.719865124059507,0,0,0.434404319729154,0,0,0,0,0,0,0,530051.3005235,530051.8262129,0,0,1.22222222222222,0,0,1,0,530051.827059,529549.1521326,23,"learning",1,0
"604",608,1,1,2,1,148,148,0,1,530052.1051614,6,17,0,0.85,0.15,0,0,1,20,0,3,80,1,2,1.33600631061692,0,2,530052.4517274,2,530052.8966388,0.15,0,0,0.380348459998408,0.474540675508234,0,0,0.693902590775523,0,0,0,0,0,0,0,530054.3029913,530054.8288881,0,0,1.33333333333333,0,0,0,0,530054.830223,529549.1521326,23,"learning",1,0
"605",609,1,2,1,1,149,149,0,1,530055.1100213,7,17,0,0.85,0.15,0,0,1,20,0,3,80,1,3,1.25973994573739,0,1,530055.454164,2,530056.0495666,0,0.85,1,0.61067429084654,0.315468982382126,0,1,0.38879504823637,0,1,1,0,0,2,0,530057.3723363,530057.9060619,0,0,1.44444444444444,0,0,0,0,530057.9068153,529549.1521326,23,"learning",1,1
"606",610,1,1,2,1,150,150,0,1,530058.3417262,8,17,0,0.85,0.15,0,0,1,20,0,3,80,1,4,1.47237221261757,0,1,530058.6902518,1,530059.0563622,0,0.85,1,0.174819840106075,0.640130700300983,0,1,0.774803104537698,0,1,1,0,0,2,0,530060.5923602,530061.1183458,0,0,1.44444444444444,0,0,0,0,530061.1191029,529549.1521326,23,"learning",1,1
"607",611,1,2,1,1,151,151,0,1,530061.5731837,9,17,0,0.85,0.15,0,0,1,20,0,3,85,1,0,1.43065619495362,0,1,530061.9095987,2,530062.2518238,0,0.85,1,0.393125078404445,0.547225528174493,0,1,0.745448983349686,0,1,1,0,0,2,0,530063.7615901,530064.2871457,0,1,1.44444444444444,2,0,0,0,530065.654159,529549.1521326,23,"learning",1,1
"608",612,1,2,1,1,152,152,0,1,530066.167173,10,17,0,0.85,0.15,0,0,1,20,0,3,85,2,0,0.795934126593164,0,1,530066.5132366,2,530066.8404213,0,0.85,1,0.324519637321677,0.704326082360746,1,0,0.85426914286342,1,0,1,0,0,1,0,530067.7148948,530068.2408512,0,0,1.44444444444444,0,0,0,0,530068.2415602,529549.1521326,23,"learning",1,1
"609",613,1,2,1,1,153,153,0,1,530068.6755393,11,17,0,0.85,0.15,0,0,1,20,0,3,85,2,1,1.97748234473338,0,1,530069.0154918,2,530069.4005354,0,0.85,1,0.00465349550567651,0.746038897784119,0,1,0.841639928618229,0,1,1,0,0,2,0,530071.4339749,530071.9687799,0,0,1.44444444444444,0,0,0,0,530071.969508,529549.1521326,23,"learning",1,1
"610",614,1,2,1,1,154,154,0,1,530072.4107717,12,17,0,0.85,0.15,0,0,1,20,0,3,85,2,2,1.79759432398237,0,1,530072.7519523,2,530073.0437177,0,0.85,1,0.632543604728355,0.7383359286459,0,1,0.347500714098254,0,1,1,0,0,2,0,530074.9208662,530075.4477032,0,0,1.44444444444444,0,0,0,0,530075.4484379,529549.1521326,23,"learning",1,1
"611",615,1,1,2,1,155,155,0,1,530075.9001922,13,17,0,0.85,0.15,0,0,1,20,0,3,85,2,3,1.45267230890502,0,1,530076.2381591,1,530076.6763222,0,0.85,1,0.354188164220082,0.771792382152761,0,1,0.293492047806876,0,1,1,0,0,2,0,530078.1902108,530078.7155677,0,0,1.33333333333333,0,0,0,0,530078.7162935,529549.1521326,23,"learning",1,1
"612",616,1,2,1,1,156,156,0,1,530079.1603937,14,17,0,0.85,0.15,0,0,1,20,0,3,85,2,4,1.96792299027757,0,1,530079.507553,2,530079.8712852,0,0.85,1,0.0447703095221981,0.169034543954871,0,1,0.120722847956994,0,1,1,0,0,2,0,530081.910006,530082.4359633,0,0,1.22222222222222,0,1,1,0,530082.4368069,529549.1521326,23,"learning",1,1
"613",617,1,2,1,1,157,157,0,1,530082.8710157,1,18,0,0.85,0.15,0,2,0,0,0,1,85,2,5,0.58618873464275,0,1,530083.2105816,2,530083.5097186,0,0.85,1,0.931034934430483,0.429199417786959,0,1,0.217754287850615,0,1,1,0,0,2,0,530084.1618974,530084.6900132,0,1,1.11111111111111,0,1,1,0,530084.690819,529549.1521326,23,"fill",1,1
"614",618,1,1,2,1,158,158,0,1,530085.130338,1,19,0,0,0,0,0,0,8,0,1,85,2,5,2.33991791751953,0,1,530085.479182,1,530086.173875,0,0,1,0.00988974889829741,0.19063308397556,0,0,0.378331315017068,0,0,0,0,1,0,0,530088.5815698,530089.1082523,0,1,1,0,0,1,0,530089.1095789,529549.1521326,23,"extinction",2,0
"615",619,1,2,1,1,159,159,0,1,530089.3878731,2,19,0,0,0,0,0,0,8,0,1,85,2,5,2.15092389958479,0,2,530089.7326552,1,530090.0960942,0,0,0,0.863376115539157,0.585419524249087,0,0,0.569260287467553,0,0,0,0,1,0,0,530092.3178528,530092.8434319,0,1,1,0,0,1,0,530092.8447578,529549.1521326,23,"extinction",2,1
"616",620,1,2,1,1,160,160,0,1,530093.123969,3,19,0,0,0,0,0,0,8,0,1,85,2,5,1.3325333209552,0,2,530093.4691805,1,530093.7705412,0,0,0,0.656609892539836,0.756836204489344,0,0,0.0529721176311824,0,0,0,0,1,0,0,530095.1702983,530095.696176,0,1,1.11111111111111,0,0,1,0,530095.6974971,529549.1521326,23,"extinction",2,1
"617",621,1,2,1,1,161,161,0,1,530095.9768165,4,19,0,0,0,0,0,0,8,0,1,85,2,5,1.53404773959887,0,2,530096.3214688,1,530096.8824609,0,0,0,0.215797029582142,0.0577954269269214,0,0,0.362856918451389,0,0,0,0,1,0,0,530098.4898536,530099.0289408,0,1,1.22222222222222,0,0,1,0,530099.0302701,529549.1521326,23,"extinction",2,1
"618",622,1,2,1,1,162,162,0,1,530099.3097917,5,19,0,0,0,0,0,0,8,0,1,85,2,5,1.63077278805526,0,1,530099.6576003,2,530100.0247021,0,0,1,0.435446556828334,0.314875382289696,0,0,0.159644555091166,0,0,0,0,1,0,0,530101.7257293,530102.2514435,0,1,1.33333333333333,0,0,0,0,530102.2527997,529549.1521326,23,"extinction",2,0
"619",623,1,2,1,1,163,163,0,1,530102.533471,6,19,0,0,0,0,0,0,8,0,1,85,2,5,1.19187706386821,0,1,530102.8769034,2,530103.3177168,0,0,1,0.767748725018041,0.21378635747688,0,0,0.788213526478531,0,0,0,0,1,0,0,530104.578084,530105.1038361,0,1,1.33333333333333,0,0,0,0,530105.1052412,529549.1521326,23,"extinction",2,0
"620",624,1,2,1,1,164,164,0,1,530105.3841477,7,19,0,0,0,0,0,0,8,0,1,85,2,5,1.79552993049231,0,2,530105.7292742,1,530106.1133684,0,0,0,0.787420933863655,0.336686711914143,0,0,0.155665525193273,0,0,0,0,1,0,0,530107.9643197,530108.4905483,0,1,1.33333333333333,0,0,0,0,530108.4918774,529549.1521326,23,"extinction",2,1
"621",625,1,1,2,1,165,165,0,1,530108.7704364,8,19,0,0,0,0,0,0,8,0,1,85,2,5,2.22926555126776,0,2,530109.1154754,2,530109.676969,0,0,0,0.0908912639746776,0.510880973445962,0,0,0.542016767543961,0,0,0,0,1,0,0,530111.9676742,530112.5018047,0,1,1.44444444444444,0,1,0,0,530112.5027228,529549.1521326,23,"extinction",2,1
"622",626,1,1,2,1,166,166,0,1,530112.7825529,1,20,0,0.85,0.85,0,0,2,20,2,1,85,3,5,0.78427368745132,0,1,530113.1187551,1,530113.4440222,0,0.85,1,0.528490280753461,0.385431908446128,1,0,0.941309993413436,1,0,1,0,1,1,0,530114.3036001,530114.8342181,0,1,1.55555555555556,0,0,0,0,530114.8349244,529549.1521326,23,"reinstatement",2,0
"623",627,1,2,1,1,167,167,0,1,530115.281391,2,20,0,0.85,0.85,0,0,2,20,2,1,85,3,5,1.88730464647542,0,1,530115.6208412,2,530115.9648245,0,0.85,1,0.561344019404402,0.8239138730019,0,1,0.739160086610083,0,0,1,0,1,2,1,530117.8918871,530117.93366,0,1,1.55555555555556,0,0,0,0,530118.6730913,529549.1521326,23,"reinstatement",2,0
"624",628,1,1,2,1,168,168,0,1,530119.1116041,3,20,0,0.85,0.85,0,0,2,20,2,1,85,4,5,0.894463355808596,0,2,530119.4571874,2,530120.0928983,0.85,0,0,0.738015279592131,0.837371070714927,1,0,0.512337499396039,1,0,1,0,1,1,0,530121.0418622,530121.569492,0,1,1.55555555555556,0,0,0,0,530121.5703175,529549.1521326,23,"reinstatement",2,1
"625",629,1,1,2,1,169,169,0,1,530122.007612,4,20,0,0.85,0.85,0,0,2,20,2,1,90,0,5,1.9884937405411,0,2,530122.3431502,2,530123.0354858,0.85,0,0,0.728653271035934,0.922590662484862,1,0,0.677236061858215,1,0,1,0,1,1,0,530125.0952166,530125.6215417,1,1,1.55555555555556,1,0,0,0,530126.9903433,529549.1521326,23,"reinstatement",2,1
"626",630,1,1,2,1,170,170,0,1,530127.4993516,5,20,0,0.85,0.85,0,0,2,20,2,1,90,0,5,1.56991166585483,0,2,530127.8308387,2,530128.1403463,0.85,0,0,0.219882974418886,0.607914278549401,0,1,0.980332982657874,0,0,1,0,1,2,1,530129.7513207,530129.8040842,0,1,1.55555555555556,0,0,0,0,530130.5473991,529549.1521326,23,"reinstatement",2,1
"627",631,1,2,1,1,171,171,0,1,530131.0055103,6,20,0,0.85,0.85,0,0,2,20,2,1,90,0,5,1.36384401553375,0,2,530131.3506379,1,530132.5930948,0.85,0,0,0.852150312225077,0.396011711104602,0,0,0.282254592702241,0,0,0,0,1,0,0,530134.0358456,530134.5616412,0,1,1.55555555555556,0,0,0,0,530134.5630609,529549.1521326,23,"reinstatement",2,1
"628",632,1,1,2,1,172,172,0,1,530134.8419563,7,20,0,0.85,0.85,0,0,2,20,2,1,90,1,5,1.43884686348973,0,2,530135.187067,2,530135.7321271,0.85,0,0,0.314214222668871,0.464935021015102,1,0,0.400211927473391,1,0,1,0,1,1,0,530137.2387238,530137.7672454,0,1,1.66666666666667,0,0,0,0,530137.7679673,529549.1521326,23,"reinstatement",2,1
"629",633,1,2,1,1,173,173,0,1,530138.2117864,8,20,0,0.85,0.85,0,0,2,20,2,1,90,1,5,1.41366173370899,0,2,530138.5565574,1,530138.9745884,0.85,0,0,0.762022227398859,0.395466139684617,0,1,0.931041483566647,0,0,1,0,1,2,1,530140.4207451,530140.4628457,0,1,1.77777777777778,0,0,0,1,530141.2033747,529549.1521326,23,"reinstatement",2,1
"630",634,1,1,2,1,174,174,0,1,530141.6391509,9,20,0,0.85,0.85,0,0,2,20,2,1,90,2,5,1.32162838739085,0,2,530141.9759381,2,530142.3317438,0.85,0,0,0.468664708242664,0.327493263961632,1,0,0.806307664174332,1,0,1,0,1,1,0,530143.7107503,530144.2435295,0,1,1.77777777777778,0,0,0,1,530144.2442349,529549.1521326,23,"reinstatement",2,1
"631",635,1,2,1,1,175,175,0,1,530144.6935108,10,20,0,0.85,0.85,0,0,2,20,2,1,90,3,5,0.963881314851884,0,2,530145.0286215,1,530145.4544886,0.85,0,0,0.792783254291361,0.440861151743518,1,0,0.295779271188967,1,0,1,0,1,1,0,530146.4971192,530147.0247371,0,1,1.77777777777778,0,0,0,1,530147.0254468,529549.1521326,23,"reinstatement",2,1
"632",636,1,1,2,1,176,176,0,1,530147.460001,11,20,0,0.85,0.85,0,0,2,20,2,1,90,4,5,2.31246117686738,0,2,530147.7974608,2,530148.1425002,0.85,0,0,0.549852636883081,0.0610257686839478,1,0,0.335713895309826,1,0,1,0,1,1,0,530150.5337036,530151.0605801,0,1,1.88888888888889,0,0,0,1,530151.0613185,529549.1521326,23,"reinstatement",2,1
"633",637,1,1,2,1,177,177,0,1,530151.5039887,12,20,0,0.85,0.85,0,0,2,20,2,1,90,4,5,0.792999813566709,0,2,530151.8509657,2,530152.3096514,0.85,0,0,0.865512588405034,0.00110911982198547,0,0,0.913985260908807,0,0,0,0,1,0,0,530153.1684249,530153.6969536,0,1,2,0,0,0,1,530153.6983746,529549.1521326,23,"reinstatement",2,1
"634",638,1,2,1,1,178,178,0,1,530153.9770567,13,20,0,0.85,0.85,0,0,2,20,2,1,95,4,0,1.11401430683058,0,2,530154.3196521,1,530155.0326323,0.85,0,0,0.400869108447111,0.900112559872601,0,1,0.868384523591494,0,0,1,0,1,2,1,530156.184409,530156.2380699,0,1,2,2,1,0,1,530158.3658336,529549.1521326,23,"reinstatement",2,1
"635",639,1,2,1,1,179,179,0,1,530159.0407195,1,21,0,0.85,0.85,0,0,0,4,0,3,95,4,0,1.4366687795102,0,2,530159.3737758,1,530159.8132812,0.85,0,0,0.86006045606217,0.884847142324171,0,0,0.614756221754229,0,0,0,0,0,0,0,530161.3252526,530161.8511163,0,0,2,0,0,0,1,530161.8524449,529549.1521326,23,"post",3,0
"636",640,1,1,2,1,180,180,0,1,530162.1180163,2,21,0,0.85,0.85,0,0,0,4,0,3,95,4,1,1.40636196878303,0,2,530162.4596365,2,530163.0466177,0.85,0,0,0.122043100843007,0.598707215122961,0,1,0.888487568876572,0,1,1,0,0,2,0,530164.5111969,530165.0423938,0,0,2,0,0,0,1,530165.0431125,529549.1521326,23,"post",3,0
"637",641,1,2,1,1,181,181,0,1,530165.4866504,3,21,0,0.85,0.85,0,0,0,4,0,3,100,0,1,1.6793329071523,0,2,530165.8292118,1,530167.2710397,0.85,0,0,0.00178463441194088,0.799327786528263,1,0,0.0024186959208784,1,0,1,0,0,1,0,530169.0325162,530169.5702941,1,0,2,1,0,0,1,530170.974736,529549.1521326,23,"post",3,0
"638",642,1,1,2,1,182,182,0,1,530171.4739921,4,21,0,0.85,0.85,0,0,0,4,0,3,100,1,1,1.21394552884686,0,2,530171.8217875,2,530172.3685728,0.85,0,0,0.282049542149037,0.494093805252289,1,0,0.305539233050292,1,0,1,0,0,1,0,530173.6521447,530174.1784016,0,0,2,0,1,0,1,530174.1793351,529549.1521326,23,"post",3,0
"639",643,1,2,1,1,183,183,0,1,530174.6246939,1,2,0.85,0,0,0.15,0,1,20,0,3,100,1,1,1.1426122419069,0,2,530174.9701254,1,530175.4254389,0,0.15,0,0.867371010790964,0.417001650737997,0,0,0.662721374143463,0,0,0,0,0,0,0,530176.62131,530177.1471945,0,0,2,0,0,0,1,530177.1485325,529549.1521326,23,"learning",1,0
"640",644,1,2,1,1,184,184,0,1,530177.4277552,2,2,0.85,0,0,0.15,0,1,20,0,3,100,1,1,1.37590259707827,0,2,530177.7724524,1,530178.1021025,0,0.15,0,0.613643375112715,0.506887173053816,0,0,0.588802341245875,0,0,0,0,0,0,0,530179.5403577,530180.0722781,0,0,2,0,0,0,1,530180.0729735,529549.1521326,23,"learning",1,0
"641",645,1,1,2,1,185,185,0,1,530180.3433121,3,2,0.85,0,0,0.15,0,1,20,0,3,100,1,1,1.18102575898491,0,2,530180.6746948,2,530181.1897661,0,0.15,0,0.979312400885547,0.350218665621496,0,0,0.773135997723044,0,0,0,0,0,0,0,530182.4427528,530182.9683665,0,0,2,0,0,0,1,530182.9697695,529549.1521326,23,"learning",1,0
"642",646,1,2,1,1,186,186,0,1,530183.2491757,4,2,0.85,0,0,0.15,0,1,20,0,3,100,2,1,1.33711741883634,0,1,530183.5939897,2,530184.0954446,0.85,0,1,0.358259706495009,0.674362073742913,1,0,0.425909122271733,1,0,1,0,0,1,0,530185.4960722,530186.0220115,0,0,2,0,0,0,1,530186.0227218,529549.1521326,23,"learning",1,1
"643",647,1,1,2,1,187,187,0,1,530186.4617443,5,2,0.85,0,0,0.15,0,1,20,0,3,100,3,1,0.956337008100956,0,1,530186.8133726,1,530187.1425578,0.85,0,1,0.537341046100081,0.441604128632095,1,0,0.378634554598044,1,0,1,0,0,1,0,530188.1642354,530188.6928429,0,0,1.88888888888889,0,0,0,1,530188.6935893,529549.1521326,23,"learning",1,1
"644",648,1,2,1,1,188,188,0,1,530189.1107852,6,2,0.85,0,0,0.15,0,1,20,0,3,100,4,1,1.67681498254525,0,1,530189.4486638,2,530189.8754129,0.85,0,1,0.511614236574341,0.957643655885989,1,0,0.217490626403599,1,0,1,0,0,1,0,530191.6171794,530192.1678059,0,0,1.77777777777778,0,0,0,1,530192.168561,529549.1521326,23,"learning",1,1
"645",649,1,1,2,1,189,189,0,1,530192.6209186,7,2,0.85,0,0,0.15,0,1,20,0,3,105,0,1,2.30477248371929,0,1,530192.9684857,1,530193.2082621,0.85,0,1,0.00111870056572794,0.379324893013198,1,0,0.0430193874123225,1,0,1,0,0,1,0,530195.5878927,530196.122383,1,0,1.66666666666667,1,0,0,0,530197.4805469,529549.1521326,23,"learning",1,1
"646",650,1,1,2,1,190,190,0,1,530197.9788343,8,2,0.85,0,0,0.15,0,1,20,0,3,105,1,1,1.30810767086531,0,1,530198.3229356,1,530198.7153903,0.85,0,1,0.423724198950916,0.941177647118348,1,0,0.0387966201005634,1,0,1,0,0,1,0,530200.0915643,530200.6184378,0,0,1.55555555555556,0,0,0,0,530200.6192293,529549.1521326,23,"learning",1,1
"647",651,1,1,2,1,191,191,0,1,530201.1095719,9,2,0.85,0,0,0.15,0,1,20,0,3,105,1,2,1.0134533163094,0,1,530201.4421469,1,530201.8182577,0.85,0,1,0.809648359612912,0.851544506552332,0,1,0.998313028368976,0,1,1,0,0,2,0,530202.9106705,530203.453658,0,0,1.44444444444444,0,0,0,0,530203.4543663,529549.1521326,23,"learning",1,1
"648",652,1,1,2,1,192,192,0,1,530203.9004691,10,2,0.85,0,0,0.15,0,1,20,0,3,105,2,2,1.70957103597353,0,1,530204.2444689,1,530204.5812556,0.85,0,1,0.461805316901565,0.259142629853035,1,0,0.0849656714225761,1,0,1,0,0,1,0,530206.3634796,530206.8900157,0,0,1.33333333333333,0,0,0,0,530206.8907509,529549.1521326,23,"learning",1,1
"649",653,1,2,1,1,193,193,0,1,530207.344196,11,2,0.85,0,0,0.15,0,1,20,0,3,105,3,2,0.698859454300848,0,1,530207.6806661,2,530208.1241973,0.85,0,1,0.392036588471915,0.122255452139743,1,0,0.598031390759726,1,0,1,0,0,1,0,530208.8988605,530209.4246633,0,0,1.22222222222222,0,1,1,0,530209.4254817,529549.1521326,23,"learning",1,1
"650",654,1,2,1,1,194,194,0,1,530209.871984,1,3,0.85,0,0,0.15,1,0,0,0,2,105,4,2,2.68268283521115,0,1,530210.2160957,2,530210.631688,0.85,0,1,0.638057344608926,0.514684548140646,1,0,0.696578912506493,1,0,1,0,0,1,0,530213.3860178,530213.9125811,0,0,1.11111111111111,0,0,1,0,530213.9132413,529549.1521326,23,"fill",1,1
"651",655,1,2,1,1,195,195,0,1,530214.3633176,2,3,0.85,0,0,0.15,1,0,0,0,2,105,5,2,2.03844599498838,0,1,530214.7031654,2,530215.075901,0.85,0,1,0.421180459102172,0.922753797432781,1,0,0.429356825526559,1,0,1,0,0,1,0,530217.1883393,530217.7146198,1,0,1,0,1,1,0,530217.7154177,529549.1521326,23,"fill",1,1
"652",656,1,2,1,1,196,196,0,1,530218.1452162,1,4,0,0,0,0,0,0,8,0,2,105,5,2,2.2521701079596,0,1,530218.4896346,2,530218.8940167,0,0,1,0.820245722479033,0.374714921498557,0,0,0.913166318587541,0,0,0,1,0,0,0,530221.2083797,530221.7371606,1,0,1,0,0,1,0,530221.7387304,529549.1521326,23,"extinction",2,0
"653",657,1,2,1,1,197,197,0,1,530222.0197703,2,4,0,0,0,0,0,0,8,0,2,105,5,2,1.55705363006344,0,2,530222.3595879,1,530222.7118157,0,0,0,0.98947247065249,0.459007434902261,0,0,0.673368353158626,0,0,0,1,0,0,0,530224.327555,530224.8534729,1,0,1,0,0,1,0,530224.8548281,529549.1521326,23,"extinction",2,1
"654",658,1,2,1,1,198,198,0,1,530225.1333914,3,4,0,0,0,0,0,0,8,0,2,105,5,2,1.68493078938558,0,2,530225.478776,1,530226.0673736,0,0,0,0.748828095301012,0.0700026059402781,0,0,0.233790464077488,0,0,0,1,0,0,0,530227.8138543,530228.3400614,1,0,1.11111111111111,0,0,1,0,530228.3413921,529549.1521326,23,"extinction",2,1
"655",659,1,2,1,1,199,199,0,1,530228.6206922,4,4,0,0,0,0,0,0,8,0,2,105,5,2,1.88679180556389,0,2,530228.9650718,1,530229.2957046,0,0,0,0.411034188754834,0.967053789731744,0,0,0.639838941528442,0,0,0,1,0,0,0,530231.250163,530231.7771441,1,0,1.22222222222222,0,0,1,0,530231.7786753,529549.1521326,23,"extinction",2,1
"656",660,1,1,2,1,200,200,0,1,530232.0576031,5,4,0,0,0,0,0,0,8,0,2,105,5,2,2.40530318263701,0,1,530232.4012114,1,530232.88241,0,0,1,0.534879658832433,0.225540655206539,0,0,0.410859852533163,0,0,0,1,0,0,0,530235.3535643,530235.883539,1,0,1.33333333333333,0,0,0,0,530235.8849031,529549.1521326,23,"extinction",2,0
"657",661,1,1,2,1,201,201,0,1,530236.2400978,6,4,0,0,0,0,0,0,8,0,2,105,5,2,1.30230586691696,0,1,530236.5713367,1,530236.8845475,0,0,1,0.798616701105103,0.0102777529735215,0,0,0.292782383632489,0,0,0,1,0,0,0,530238.2559158,530238.7814695,1,0,1.33333333333333,0,0,0,0,530238.7828243,529549.1521326,23,"extinction",2,0
